"carat","cut","color","clarity","depth","table","price","x","y","z"
1.16,"Very Good","G","VVS1",60.7,56,9023,6.77,6.83,4.13
1.05,"Premium","E","I1",62.2,61,3293,6.51,6.48,4.04
1.2,"Very Good","E","VVS1",61.3,60,13015,6.77,6.84,4.17
0.5,"Good","D","SI2",61.9,63,1175,5.05,5.07,3.13
0.3,"Ideal","E","VVS2",62,56,742,4.3,4.34,2.68
1.51,"Premium","D","SI1",61.1,60,12261,7.37,7.32,4.49
0.31,"Good","D","SI1",63.5,58,571,4.27,4.3,2.72
0.73,"Ideal","D","VS1",60.9,55,3937,5.83,5.86,3.56
0.31,"Ideal","H","IF",62,56,772,4.36,4.39,2.71
1.07,"Ideal","H","SI1",60.9,57,5123,6.68,6.61,4.05
0.7,"Premium","E","SI2",61.8,58,2037,5.73,5.7,3.53
1.59,"Very Good","I","SI2",61.6,57,7835,7.51,7.56,4.64
0.49,"Ideal","E","VS2",61.3,55,1609,5.11,5.13,3.14
0.5,"Premium","G","VVS2",61.6,60,1838,5.1,5.13,3.15
1,"Good","E","SI1",61.1,58,6275,6.43,6.41,3.92
1.02,"Premium","F","SI1",62.6,58,4455,6.42,6.36,4
1,"Ideal","H","SI1",61.4,57,4564,6.37,6.34,3.9
0.65,"Very Good","D","VS1",60.8,57.2,2752,5.55,5.63,3.4
0.41,"Ideal","G","VS2",62.7,55,827,4.75,4.79,2.99
0.4,"Very Good","G","SI1",61.6,59,702,4.66,4.72,2.89
0.55,"Ideal","D","SI1",61.3,56,1611,5.28,5.33,3.25
0.71,"Ideal","G","SI1",62.1,54,2513,5.72,5.75,3.56
0.67,"Very Good","E","SI2",63.1,58,1244,5.62,5.53,3.53
2.01,"Very Good","J","VS2",61.1,59,13109,8.04,8.07,4.92
0.4,"Premium","H","SI1",61.9,57,969,4.75,4.71,2.93
0.41,"Very Good","J","VS2",61.6,57,627,4.79,4.82,2.96
0.41,"Good","I","SI2",63.5,57,539,4.7,4.72,2.99
0.45,"Premium","F","VS1",62.1,59,1229,4.85,4.81,3
0.76,"Ideal","G","SI1",61.2,57,3212,5.85,5.9,3.59
0.31,"Premium","H","VS1",62.8,58,698,4.31,4.29,2.7
0.52,"Ideal","F","IF",61.7,57,2733,5.13,5.17,3.18
0.54,"Ideal","G","VS1",62.2,56,1760,5.23,5.19,3.24
0.51,"Very Good","F","VS2",60.5,63,1781,5.17,5.11,3.11
0.23,"Very Good","D","VVS2",61.9,60,505,3.9,3.95,2.43
0.32,"Ideal","F","VVS2",61.2,57,800,4.42,4.44,2.71
0.31,"Ideal","E","VS2",61,56,872,4.38,4.34,2.66
0.5,"Premium","D","VS2",62.1,58,1845,5.08,5.03,3.14
0.7,"Very Good","F","SI1",63.7,55,2192,5.62,5.69,3.6
0.55,"Ideal","E","VS1",61.9,55,2079,5.3,5.24,3.25
0.71,"Ideal","I","VS1",62.1,56,2306,5.68,5.72,3.54
1.02,"Very Good","F","SI2",63,58,4162,6.38,6.44,4.04
1.71,"Very Good","H","SI1",60.8,56,13169,7.77,7.73,4.71
0.38,"Very Good","D","VS2",61.5,62,871,4.6,4.63,2.84
0.6,"Very Good","F","SI1",62.4,56,1554,5.37,5.4,3.36
0.32,"Ideal","G","VS1",61.6,55,665,4.43,4.46,2.74
0.61,"Ideal","G","VS1",61.9,56,2167,5.43,5.45,3.37
0.32,"Ideal","I","VVS1",62.4,55,756,4.38,4.34,2.72
0.41,"Ideal","F","VVS1",61.9,56,1295,4.77,4.79,2.96
0.58,"Ideal","G","VS2",61.2,56,1760,5.37,5.41,3.3
1,"Fair","G","SI2",70.2,58,2326,6,5.73,4.13
1.02,"Ideal","J","VVS2",62.7,57,3451,6.45,6.37,4.02
0.72,"Ideal","G","SI1",60.7,56,2776,5.79,5.82,3.53
0.27,"Very Good","E","SI1",61.2,57,407,4.2,4.23,2.58
0.7,"Good","E","VS1",58.7,60,3148,5.79,5.83,3.41
0.25,"Ideal","H","VS1",62.6,53,445,4.04,4.08,2.54
0.43,"Very Good","H","SI1",61.5,58,716,4.8,4.86,2.97
1.2,"Premium","H","SI1",62.2,59,5822,6.79,6.71,4.2
0.51,"Good","E","SI2",63.3,56,1130,5.08,5.12,3.23
2.08,"Premium","E","SI2",62.3,59,15873,8.22,8.16,5.1
1.2,"Very Good","H","VS1",63.1,57,5853,6.69,6.65,4.2
1.07,"Ideal","H","SI2",62.4,55,4840,6.56,6.59,4.1
0.39,"Good","G","VS2",63.4,57,787,4.63,4.67,2.95
1.04,"Premium","H","VS2",59.6,58,5344,6.63,6.55,3.93
0.71,"Ideal","H","SI1",62.1,57,2313,5.68,5.73,3.54
0.41,"Premium","G","SI1",62.5,58,719,4.75,4.78,2.98
1.01,"Very Good","E","SI1",63.4,59,5002,6.38,6.34,4.03
1.34,"Premium","G","SI2",61.7,58,6464,7.04,7.1,4.36
0.7,"Very Good","D","SI1",63.5,58,2686,5.61,5.64,3.57
0.64,"Good","D","SI1",57.7,57,1838,5.69,5.75,3.3
1.19,"Premium","I","SI2",59.5,59,4498,6.95,6.89,4.12
0.7,"Premium","E","VS2",60.8,58,2673,5.7,5.74,3.48
0.31,"Premium","G","VS2",61.5,59,544,4.33,4.35,2.67
0.56,"Ideal","F","VS2",60,57,1739,5.36,5.38,3.22
1,"Premium","F","VS2",59.9,59,5864,6.46,6.42,3.86
2.01,"Very Good","H","SI2",63.4,56,12829,8.09,7.99,5.1
0.59,"Ideal","E","VVS2",61.8,56,2515,5.39,5.42,3.34
0.37,"Premium","G","VS1",61.4,58,957,4.61,4.58,2.82
0.53,"Good","F","VS1",64.2,56,1688,5.11,5.14,3.29
2.15,"Fair","J","I1",65.5,57,5430,8.01,7.95,5.23
2.12,"Premium","H","SI2",61.5,59,13460,8.26,8.21,5.06
1.51,"Ideal","H","SI1",61.9,58,10096,7.33,7.37,4.55
1.01,"Fair","G","VS2",64.5,57,5538,6.26,6.2,4.02
1.03,"Ideal","F","SI2",62.3,56,4268,6.51,6.43,4.03
1.02,"Very Good","F","VS1",62.8,58,7539,6.4,6.44,4.03
0.31,"Ideal","D","VS1",62.1,57,877,4.35,4.32,2.69
0.34,"Very Good","J","VS1",61.7,58,447,4.41,4.47,2.74
1.47,"Premium","H","SI2",59.1,56,7573,7.51,7.46,4.42
1.24,"Ideal","H","VS2",60.8,56,8257,6.92,6.96,4.22
1.51,"Premium","H","I1",61.9,58,6038,7.39,7.34,4.56
0.81,"Fair","I","VS1",66.5,53,2297,5.76,5.83,3.86
0.39,"Ideal","D","SI1",60.6,55,729,4.73,4.78,2.88
0.51,"Premium","E","VVS1",61.4,60,2323,5.11,5.05,3.12
1.11,"Ideal","H","SI2",61.2,56,5496,6.7,6.69,4.1
1.62,"Premium","G","VS2",62.3,58,13702,7.54,7.49,4.68
0.41,"Ideal","E","VS2",62.1,57,999,4.79,4.74,2.96
0.3,"Premium","D","VS2",62.9,61,911,4.29,4.27,2.69
0.31,"Ideal","F","IF",62.1,56,979,4.33,4.36,2.7
0.3,"Premium","H","SI2",60.2,62,410,4.37,4.34,2.62
1.18,"Ideal","H","SI2",62.2,56,5657,6.74,6.76,4.2
2.01,"Premium","F","SI2",61.3,61,16881,8.11,8.01,4.94
0.9,"Very Good","H","VS1",61.7,58,4466,6.18,6.26,3.84
0.66,"Good","G","VS1",61.6,61,2139,5.56,5.63,3.43
0.31,"Premium","D","SI2",60.1,58,593,4.4,4.38,2.64
1.3,"Ideal","G","VS2",61.9,55,9060,7.01,7.04,4.35
0.7,"Premium","E","SI1",59.1,62,2592,5.8,5.74,3.41
2.74,"Very Good","H","SI2",63.3,58,17184,8.88,8.84,5.61
0.3,"Premium","I","SI1",61.6,59,506,4.34,4.29,2.66
0.53,"Ideal","H","VVS1",61.2,56,1842,5.25,5.27,3.22
1.02,"Premium","E","VS2",60,59,7311,6.56,6.54,3.93
1.06,"Good","I","VS1",57.5,62,5293,6.71,6.83,3.9
0.98,"Ideal","F","SI1",62.7,55,4950,6.37,6.27,3.96
0.54,"Premium","F","SI2",59.6,60,1154,5.25,5.28,3.14
0.4,"Ideal","G","VVS2",61.4,53,883,4.73,4.81,2.93
0.66,"Ideal","D","VVS2",61.6,57,3103,5.57,5.64,3.45
1.01,"Premium","G","IF",61.3,58,7220,6.4,6.48,3.95
0.35,"Ideal","D","VVS1",61,55,1303,4.62,4.59,2.81
0.2,"Premium","E","VS2",59,60,367,3.81,3.78,2.24
1,"Premium","F","SI1",62.7,59,5292,6.4,6.36,4
0.57,"Premium","D","SI2",61.3,59,1012,5.32,5.28,3.25
1.05,"Ideal","I","SI2",60.9,57,4163,6.55,6.62,4.01
1.11,"Ideal","H","SI1",61,56,5315,6.74,6.7,4.1
0.52,"Good","F","VS1",61.2,62,1710,5.12,5.05,3.11
1.57,"Premium","D","SI1",62.2,59,11976,7.37,7.45,4.61
0.33,"Premium","F","SI1",60.9,59,705,4.45,4.42,2.7
0.57,"Ideal","E","SI1",61.8,57,1728,5.33,5.28,3.28
0.44,"Ideal","H","IF",61.4,55,1177,4.92,4.95,3.03
0.91,"Very Good","D","SI2",58.3,60,3573,6.33,6.4,3.71
2.09,"Premium","J","SI2",60,60,13092,8.32,8.37,5.01
1.24,"Premium","F","SI1",61.6,59,7000,6.9,6.86,4.24
0.52,"Good","H","VS2",63.5,58,1289,5.11,5.12,3.25
0.58,"Premium","F","VS2",61.9,57,2036,5.47,5.36,3.35
0.38,"Ideal","E","VS2",61.9,57,751,4.61,4.66,2.87
0.34,"Very Good","H","VS2",62.4,60,537,4.41,4.44,2.76
0.37,"Ideal","I","VS2",61.7,57,666,4.64,4.6,2.85
0.33,"Ideal","F","VS2",60.9,56,619,4.47,4.49,2.73
0.9,"Premium","E","SI2",60.4,59,3924,6.21,6.24,3.76
0.31,"Ideal","E","VS1",60.2,56,804,4.44,4.39,2.66
1.2,"Very Good","I","SI2",63.7,56,5490,6.66,6.71,4.26
1.06,"Premium","F","SI1",62.1,58,5142,6.5,6.52,4.04
2,"Premium","J","SI2",61.9,55,11899,8.09,8.06,5
0.71,"Premium","E","VS2",59.9,58,2735,5.81,5.78,3.47
0.38,"Very Good","G","SI1",61.4,61,666,4.62,4.66,2.85
1.06,"Ideal","G","VVS2",61.7,56,8358,6.59,6.56,4.06
1.03,"Ideal","D","SI1",61.9,57,6250,6.52,6.54,4.04
0.51,"Ideal","D","SI1",62.9,57,1574,5.12,5.09,3.21
0.42,"Ideal","I","SI1",61.6,55,690,4.83,4.85,2.98
0.85,"Ideal","G","SI1",62.2,56,3670,6.04,6.09,3.77
1.12,"Ideal","H","SI2",62.4,54,5178,6.65,6.68,4.16
1.21,"Ideal","H","VS1",62.8,54,7928,6.81,6.78,4.26
1.13,"Very Good","G","VS1",60.7,57,7815,6.68,6.72,4.07
0.7,"Fair","F","VS2",65.5,57,2369,5.55,5.41,3.59
0.7,"Very Good","D","SI1",58.2,60,2681,5.75,5.79,3.36
0.7,"Premium","G","SI1",59.9,58,2016,5.8,5.68,3.44
0.98,"Fair","G","I1",58.7,57,1932,6.54,6.43,3.8
1.51,"Very Good","G","VS1",59.5,59,14028,7.41,7.45,4.42
0.7,"Good","D","VS2",59.9,59,3561,5.69,5.73,3.42
1.01,"Premium","F","SI1",62.2,59,5345,6.41,6.36,3.97
0.52,"Ideal","H","VVS1",61.7,55,1847,5.2,5.17,3.2
0.32,"Ideal","E","VS2",61.3,55,846,4.41,4.43,2.71
0.3,"Ideal","E","VS2",62,57,603,4.26,4.29,2.65
0.3,"Ideal","H","VVS1",62.6,56,819,4.28,4.25,2.67
0.6,"Ideal","E","VVS1",62.5,53.7,3082,5.35,5.43,3.38
1.2,"Premium","I","SI2",62.7,58,5141,6.82,6.76,4.26
2.03,"Ideal","H","SI1",62.9,57,16900,8.07,7.99,5.05
0.29,"Very Good","E","VS1",60.4,58,499,4.28,4.33,2.6
1.7,"Very Good","I","VS1",59.8,59,12622,7.7,7.79,4.63
0.56,"Ideal","G","VS2",60.7,55,1662,5.32,5.35,3.24
1.07,"Ideal","J","SI1",60.8,56,3775,6.61,6.57,4.01
0.72,"Premium","I","SI1",60.8,58,1858,5.83,5.78,3.53
1.45,"Premium","G","VS1",60.5,60,8740,7.27,7.16,4.37
0.5,"Very Good","F","SI2",62.5,56,1020,5.05,5.09,3.17
0.7,"Premium","G","IF",62.2,58,3591,5.63,5.69,3.52
0.97,"Premium","D","SI1",62,60,4639,6.29,6.25,3.89
0.31,"Premium","F","VS2",61.7,58,625,4.34,4.38,2.69
0.32,"Ideal","F","VVS2",60.9,56,800,4.44,4.46,2.71
0.83,"Ideal","E","SI2",61.9,53,3103,6.04,6.08,3.75
0.41,"Ideal","D","SI2",62.6,55,876,4.8,4.76,2.99
1.71,"Premium","I","VS2",62.8,59,11958,7.58,7.52,4.74
0.7,"Fair","E","SI2",65,54,2600,5.56,5.52,3.6
0.51,"Ideal","F","SI2",61,55,1100,5.18,5.21,3.17
0.32,"Premium","I","SI1",61.1,59,540,4.42,4.38,2.69
0.7,"Good","F","SI2",64.1,59,2390,5.53,5.58,3.56
0.71,"Very Good","H","VVS1",62.7,57,2938,5.66,5.72,3.57
0.72,"Very Good","H","SI2",63.3,57,1698,5.7,5.67,3.6
0.54,"Ideal","F","VVS1",60.5,55,2356,5.31,5.33,3.22
0.37,"Premium","D","SI1",61.9,59,874,4.65,4.62,2.87
0.39,"Very Good","H","VVS2",62.1,58,855,4.63,4.65,2.88
0.36,"Premium","F","SI1",61.1,60,616,4.62,4.57,2.81
0.79,"Very Good","D","SI2",59.7,58,2878,6,6.07,3.6
0.71,"Ideal","D","VVS2",61.6,54,4325,5.74,5.78,3.55
0.33,"Premium","E","VVS2",61.3,59,741,4.44,4.47,2.73
1.01,"Ideal","J","VS2",62.2,54,4443,6.41,6.47,4.01
1.21,"Premium","D","SI2",62.5,57,6505,6.79,6.71,4.22
0.54,"Very Good","F","VVS2",60.2,59,2198,5.27,5.3,3.18
0.7,"Premium","H","SI2",61,59,1974,5.76,5.71,3.5
0.35,"Ideal","H","VVS1",61.7,56,798,4.53,4.55,2.8
0.4,"Ideal","G","IF",62.3,55,1229,4.74,4.76,2.96
0.32,"Premium","H","VS2",61.4,60,648,4.41,4.39,2.7
0.36,"Ideal","D","VS1",62.8,55,1018,4.55,4.52,2.85
1.12,"Very Good","D","SI2",61.2,60,5233,6.63,6.67,4.07
0.3,"Very Good","D","VS1",63,56,645,4.27,4.33,2.71
0.7,"Ideal","F","VS1",61.2,56,3662,5.73,5.76,3.52
0.34,"Good","H","SI1",63.7,57,628,4.45,4.44,2.83
0.35,"Very Good","E","VS2",61.4,58,665,4.51,4.55,2.78
1.71,"Very Good","D","SI2",62.1,58,11737,7.56,7.64,4.72
1.23,"Ideal","H","SI1",61.5,57,6681,6.92,6.89,4.25
1,"Fair","E","SI2",57.3,62,4032,6.54,6.59,3.76
0.53,"Very Good","F","SI1",61.6,57,1359,5.16,5.23,3.2
0.41,"Ideal","F","VS1",61.7,56,1180,4.76,4.79,2.94
1.23,"Ideal","J","VS2",61.5,57,5030,6.85,6.9,4.23
0.81,"Very Good","D","VVS2",63.9,56,5423,5.79,5.91,3.74
0.3,"Ideal","D","VS2",61.4,54,670,4.34,4.39,2.68
1.2,"Premium","H","VS2",62.5,58,6416,6.77,6.73,4.23
0.71,"Fair","D","SI2",64.6,60,2198,5.62,5.59,3.62
0.32,"Premium","E","I1",60.9,58,345,4.38,4.42,2.68
1.51,"Ideal","E","VS2",61.7,55,14482,7.37,7.34,4.54
1.7,"Very Good","G","VS2",61.6,58,16086,7.63,7.67,4.71
0.31,"Ideal","D","SI1",61.4,55,732,4.38,4.35,2.68
0.33,"Very Good","G","VVS2",61.9,58,752,4.39,4.43,2.73
1.5,"Very Good","G","SI2",58.5,62,8580,7.4,7.44,4.34
0.55,"Ideal","F","VS1",60.5,57,2119,5.3,5.34,3.22
0.59,"Ideal","G","VS2",62.9,56,1622,5.35,5.33,3.36
0.37,"Ideal","D","VVS1",62,56,1233,4.59,4.6,2.85
0.25,"Very Good","H","VVS1",61.6,56,467,4.07,4.1,2.51
0.36,"Ideal","F","SI1",61.6,56,560,4.57,4.62,2.83
1.2,"Good","E","SI1",64,61,6969,6.61,6.67,4.25
0.23,"Very Good","F","VS1",59.8,57,402,4.04,4.06,2.42
0.35,"Very Good","H","SI1",63.1,58,630,4.51,4.46,2.83
0.34,"Ideal","D","VS2",62,55,1033,4.49,4.45,2.77
0.73,"Premium","G","VS2",60.3,57,2581,5.88,5.82,3.53
1.01,"Ideal","G","VS2",63,57,6027,6.42,6.35,4.02
0.33,"Premium","H","VS1",59,62,693,4.52,4.49,2.66
0.57,"Very Good","I","SI1",63.3,56,1176,5.29,5.27,3.34
0.57,"Ideal","G","VVS2",61.7,56,2206,5.33,5.3,3.28
1.14,"Ideal","G","VS2",61.5,57,7171,6.72,6.68,4.12
0.32,"Ideal","E","VS1",61,57,898,4.4,4.42,2.69
0.76,"Ideal","I","IF",61.6,55,2988,5.92,5.89,3.64
1,"Good","H","SI1",56.8,65,4138,6.61,6.49,3.72
1.01,"Premium","G","VS2",59.2,59,6108,6.59,6.52,3.88
0.74,"Very Good","F","SI2",63.2,58,2042,5.75,5.71,3.62
0.34,"Ideal","H","VS1",62.1,57,765,4.51,4.48,2.79
0.54,"Ideal","G","VVS2",62.4,53.4,1962,5.22,5.25,3.26
0.51,"Premium","E","SI1",58.2,61,1340,5.27,5.22,3.05
0.25,"Very Good","G","VVS1",63,54,525,4.02,4.04,2.54
0.93,"Very Good","G","SI2",62.7,57,3738,6.21,6.26,3.91
0.9,"Good","D","SI1",62,62,4187,6.06,6.1,3.77
0.5,"Very Good","E","SI1",61.9,53,1331,5.14,5.16,3.19
1.1,"Ideal","E","SI2",61.6,56,5263,6.63,6.66,4.09
0.8,"Premium","D","SI1",62.9,60,3441,5.94,5.89,3.72
0.41,"Very Good","E","SI1",60.5,61,755,4.78,4.8,2.9
0.33,"Very Good","D","SI2",63.4,56,631,4.43,4.4,2.8
1.23,"Ideal","I","SI2",61.2,58,5315,6.86,6.9,4.21
1.2,"Premium","E","SI2",60.4,58,5779,6.95,6.89,4.18
1.53,"Premium","I","VS1",62.4,59,10729,7.3,7.34,4.57
0.52,"Premium","F","VS2",60,57,1651,5.24,5.22,3.14
1.02,"Ideal","F","SI2",62.1,56,4162,6.41,6.44,3.99
0.8,"Fair","G","SI2",67.1,56,2400,5.76,5.73,3.85
1.01,"Premium","F","SI2",61.7,60,4533,6.36,6.42,3.94
0.26,"Ideal","E","VVS2",62,56,769,4.13,4.1,2.55
0.76,"Premium","H","VS2",58.7,61,2622,5.99,5.96,3.51
0.3,"Ideal","I","VVS1",62.2,54,532,4.29,4.35,2.68
0.64,"Premium","D","SI2",62.8,54,1751,5.52,5.5,3.46
1.18,"Ideal","E","VVS2",61.6,58,11184,6.78,6.82,4.19
1.04,"Premium","H","SI1",58.5,62,4659,6.67,6.64,3.89
0.31,"Premium","J","VS2",62.5,60,380,4.31,4.36,2.71
0.52,"Ideal","F","IF",60.3,57,2504,5.23,5.28,3.17
0.71,"Ideal","J","VS1",61.9,55,2034,5.75,5.69,3.54
0.52,"Ideal","H","VVS1",62.4,55,1695,5.11,5.15,3.2
0.95,"Premium","F","SI1",62.9,59,4682,6.24,6.13,3.89
0.35,"Premium","E","SI1",61.9,58,788,4.52,4.49,2.79
0.54,"Very Good","D","SI1",60.3,61,1650,5.26,5.29,3.18
1.5,"Premium","E","VS1",62.5,58,16023,7.21,7.28,4.53
0.9,"Very Good","G","SI2",62.2,60,3256,6.09,6.2,3.82
0.38,"Very Good","G","VS2",60.4,57,766,4.67,4.7,2.83
0.32,"Ideal","G","VS1",62.8,54,828,4.41,4.38,2.76
1.11,"Ideal","H","SI2",61.4,57,4709,6.63,6.67,4.08
0.28,"Good","F","VS1",58.3,58,487,4.33,4.35,2.53
0.75,"Premium","G","SI1",59.4,62,1980,5.95,5.91,3.52
0.41,"Premium","F","SI2",59,58,775,4.89,4.87,2.88
0.73,"Ideal","G","SI1",60.9,57,3089,5.81,5.85,3.55
0.74,"Ideal","G","VS2",61.2,56,3434,5.82,5.85,3.57
0.74,"Ideal","H","VS2",62.5,54,2497,5.76,5.82,3.62
0.54,"Ideal","G","VS1",61.7,57,1726,5.23,5.25,3.23
0.52,"Ideal","F","SI1",61.6,57,1250,5.16,5.19,3.19
0.4,"Ideal","F","VVS2",61.7,55,1163,4.76,4.74,2.93
0.43,"Very Good","E","SI1",62.4,56,792,4.79,4.83,3
0.27,"Very Good","E","VS1",60.6,59,413,4.19,4.22,2.55
1.01,"Good","F","IF",62.7,59,9451,6.3,6.42,3.99
1.5,"Premium","D","VS1",62.8,58,16793,7.29,7.26,4.57
0.52,"Very Good","D","VS2",63.6,59,1664,5.09,5.13,3.25
1.14,"Ideal","E","VVS2",62.3,55,10512,6.68,6.71,4.17
1.08,"Ideal","F","VS2",61.9,55,7629,6.58,6.61,4.09
1.02,"Premium","H","I1",62.5,60,3141,6.39,6.41,4
0.65,"Ideal","E","SI1",61.8,55,1862,5.57,5.6,3.45
0.25,"Ideal","F","VS1",61.8,56,595,4.07,4.09,2.52
0.3,"Good","G","VS1",63.1,56,605,4.24,4.26,2.68
1.04,"Very Good","I","SI2",59.6,57,3603,6.6,6.62,3.94
0.55,"Very Good","F","VS2",61.6,56.1,1777,5.29,5.31,3.27
1.06,"Ideal","F","SI2",62.7,56,3461,6.52,6.47,4.07
0.7,"Very Good","F","VS1",64.5,58,2925,5.55,5.59,3.59
1.65,"Very Good","H","VS1",62,56,11823,7.53,7.59,4.68
0.82,"Ideal","I","VS1",61.6,56,3071,6.05,6.01,3.72
1.4,"Premium","H","SI1",62.2,58,8223,7.16,7.12,4.44
0.78,"Very Good","H","VS1",61.7,56,2947,5.92,5.94,3.66
0.72,"Premium","G","VS2",62.3,57,2550,5.74,5.69,3.56
0.92,"Very Good","G","SI1",63.8,57,3724,6.13,6.16,3.92
1,"Premium","G","I1",59,60,2264,6.49,6.43,3.82
1.09,"Ideal","H","SI1",62.3,55,5238,6.58,6.62,4.11
1.7,"Premium","G","SI1",62.1,57,13417,7.61,7.55,4.71
0.54,"Ideal","J","VS1",61,56.1,1240,5.25,5.28,3.21
0.31,"Ideal","F","IF",62.3,53,914,4.35,4.38,2.72
0.56,"Ideal","G","IF",61.8,54,2298,5.31,5.33,3.29
0.43,"Ideal","G","IF",61.8,55,1433,4.85,4.89,3.01
0.9,"Very Good","F","SI2",61.4,57,3519,6.21,6.24,3.82
1.51,"Good","I","VS2",63.7,58,9116,7.23,7.21,4.6
1.27,"Premium","I","VS1",62.2,59,6532,6.92,6.87,4.29
0.7,"Fair","H","VS1",62,73,2100,5.65,5.54,3.47
1.03,"Fair","G","SI1",66.1,56,3052,6.26,6.2,4.12
0.52,"Ideal","D","VS2",62.1,57,1689,5.13,5.17,3.2
0.23,"Very Good","F","VVS2",59.7,58,530,4.02,4.06,2.41
0.54,"Very Good","F","VVS2",63.2,54,2115,5.2,5.18,3.28
0.79,"Very Good","D","SI1",59.7,57,3432,5.96,5.99,3.57
0.7,"Very Good","E","VS2",61.7,60,2513,5.67,5.7,3.51
0.9,"Fair","D","SI1",63.8,61,4252,6.07,5.99,3.85
0.31,"Very Good","F","VS2",58.8,58,609,4.45,4.49,2.63
1.01,"Premium","F","SI1",63,58,4632,6.33,6.29,3.98
1.02,"Premium","F","VS2",62.4,59,6652,6.4,6.45,4.01
0.73,"Very Good","E","SI1",60.2,60,2564,5.81,5.86,3.51
0.83,"Premium","F","VS2",60.2,60,3557,6.04,6.09,3.65
0.41,"Ideal","G","SI2",61.7,55,664,4.78,4.81,2.96
1.64,"Ideal","F","SI1",61.8,55,13289,7.6,7.58,4.69
0.51,"Premium","E","VS2",60.6,58,1662,5.15,5.12,3.11
1.02,"Ideal","G","SI2",61.4,54,4398,6.55,6.52,4.01
0.82,"Good","J","SI1",57.4,59,2140,6.25,6.19,3.57
1.03,"Ideal","H","SI1",59.8,57,5018,6.64,6.57,3.95
0.76,"Very Good","G","VS2",62.1,54,2990,5.88,5.94,3.67
1.1,"Premium","I","SI1",61.2,61,4725,6.66,6.61,4.01
1.72,"Very Good","D","SI2",63.4,62,12360,7.59,7.53,4.79
0.3,"Ideal","E","VS2",62.3,56,658,4.3,4.34,2.69
1.05,"Premium","D","SI1",60.5,60,5659,6.53,6.62,3.98
0.51,"Very Good","E","VVS2",62.1,55,2056,5.14,5.16,3.2
0.3,"Premium","H","IF",62.9,58,1013,4.29,4.26,2.69
1.56,"Premium","G","SI1",58.8,57,10766,7.68,7.62,4.5
1.01,"Ideal","G","VS2",61.9,56,6439,6.42,6.46,3.99
0.77,"Very Good","D","SI1",58.6,59,3160,6,6.04,3.53
0.31,"Ideal","D","SI1",62.3,56,548,4.32,4.35,2.7
0.51,"Ideal","E","SI1",61.7,55,1343,5.13,5.17,3.18
0.51,"Ideal","D","VS1",62.5,57,1873,5.13,5.08,3.19
0.4,"Premium","F","SI1",61.2,58,945,4.74,4.71,2.89
0.7,"Good","F","VS1",59.1,62,2877,5.82,5.86,3.44
0.44,"Premium","I","VVS1",62.5,60,990,4.87,4.82,3.03
1.09,"Ideal","F","VS1",61.7,57,8730,6.58,6.62,4.07
0.79,"Good","I","VS2",58.5,62,2451,5.99,6.04,3.52
0.32,"Premium","G","VS2",58.4,57,672,4.53,4.51,2.64
0.41,"Premium","E","VS1",60,58,1153,4.83,4.8,2.89
0.25,"Ideal","G","VVS2",61.9,55,525,4.07,4.1,2.53
0.7,"Very Good","G","SI1",62.2,58,2095,5.63,5.66,3.51
0.83,"Ideal","I","SI2",61.2,59,2444,6.03,6.06,3.7
2.01,"Premium","I","VS1",62.9,62,17068,8.02,7.98,5.03
1.5,"Very Good","J","VS1",61.3,59,8662,7.36,7.41,4.53
0.7,"Ideal","F","VS1",62.4,56,2874,5.69,5.65,3.54
1.11,"Premium","J","VS2",59.9,60,4315,6.78,6.71,4.04
1.51,"Ideal","H","VS2",62.4,56,12219,7.33,7.28,4.56
0.36,"Premium","D","VS2",59.1,58,852,4.63,4.68,2.75
0.5,"Very Good","G","VVS2",62.9,57,1838,5.04,5.11,3.19
1.1,"Ideal","H","SI2",62,55,4620,6.62,6.6,4.1
0.32,"Ideal","G","VVS2",62.1,57,730,4.4,4.42,2.74
1.02,"Very Good","E","SI2",62.9,56,4398,6.36,6.43,4.02
0.33,"Ideal","G","VVS1",62.3,55,868,4.43,4.46,2.77
0.9,"Very Good","I","VS2",63.1,57,3473,6.12,6.09,3.85
0.9,"Premium","E","SI2",63,57,3084,6.08,6.05,3.82
2.28,"Premium","J","VS2",62.9,58,16564,8.42,8.34,5.27
0.4,"Ideal","E","VVS2",61.7,57,988,4.73,4.77,2.93
0.75,"Very Good","G","VS2",63.3,58,2467,5.78,5.75,3.65
0.53,"Ideal","E","VS1",60.4,57,1772,5.27,5.26,3.18
1.01,"Premium","F","VVS2",61.8,55,8688,6.45,6.36,3.96
0.53,"Ideal","F","VS1",60.7,55,1697,5.32,5.25,3.21
0.32,"Ideal","G","VVS1",61.8,56,1008,4.41,4.39,2.72
1.21,"Ideal","H","SI2",62.6,56,5624,6.84,6.77,4.26
0.52,"Very Good","E","SI1",58.8,59,1276,5.27,5.34,3.12
2.01,"Premium","J","VS2",60.4,59,13619,8.1,8.15,4.91
0.91,"Very Good","D","SI2",62,62,3463,6.16,6.25,3.85
0.55,"Ideal","I","SI1",61.7,55,1134,5.29,5.31,3.27
0.3,"Ideal","H","IF",61.5,56,764,4.32,4.33,2.66
1.25,"Ideal","J","VS2",62.6,54,5067,6.94,6.9,4.33
0.59,"Ideal","D","SI1",61.8,56,1816,5.37,5.4,3.33
